date,equity
2025-10-28,132902.50295579396
2025-10-29,134364.2070019741
2025-10-30,134612.16797875756
2025-10-31,137718.27817773217
2025-11-03,137435.00658308092
2025-11-04,131670.53206272534
2025-11-05,125661.86153413515
2025-11-06,124175.95167543154
2025-11-07,125632.02228547793
2025-11-10,126334.09042565523
2025-11-11,128209.98339287935
2025-11-12,126227.56603448091
2025-11-13,124149.4108374541
2025-11-14,124365.41515565204
2025-11-17,120448.09456749262
2025-11-18,123130.68105546632
2025-11-19,121573.95346299806
2025-11-20,119816.72927323976
2025-11-21,121047.03196407703
2025-11-24,119665.8719526495
2025-11-25,121726.09465467586
2025-11-26,123160.70917951717
2025-11-28,124175.23360120907
2025-12-01,124064.21501600399
2025-12-02,122394.68412458553
2025-12-03,126365.78551589718
2025-12-04,126093.93689834348
2025-12-05,125556.58601461009
2025-12-08,125354.74038777903
2025-12-09,126261.22991262034
2025-12-10,129211.52267638473
2025-12-11,130267.50498056218
2025-12-12,128156.21182811362
2025-12-15,129513.12117564779
2025-12-16,127434.73309825675
2025-12-17,124856.14116405265
2025-12-18,125365.89839671867
2025-12-19,126000.69964336173
2025-12-22,128027.05107475257
2025-12-23,126662.07516011073
2025-12-24,127854.44968708827
2025-12-26,126985.65126332118
2025-12-29,124376.58812245204
2025-12-30,123783.68802174403
2025-12-31,122198.74119099452
2026-01-02,124996.3385755416
2026-01-05,128931.09478848781
2026-01-06,133575.25098508204
2026-01-07,130008.03249448146
2026-01-08,130113.52536099758
2026-01-09,132140.21344846094
2026-01-12,130967.59246915187
2026-01-13,129564.16565030422
2026-01-14,129352.95235287385
2026-01-15,130397.48096146487
2026-01-16,130158.79394974612
2026-01-20,122858.16666205264
2026-01-21,127275.66644810124
2026-01-22,126079.92022843269
2026-01-23,127522.99255122434
2026-01-26,127977.526212113
2026-01-27,125901.43139812155
2026-01-28,126145.71824435612
2026-01-29,127562.1864602985
2026-01-30,128521.64353732487
2026-02-02,131840.90991000552
2026-02-03,133958.7668037468
2026-02-04,134413.17730126285
2026-02-05,135636.19648370543
2026-02-06,139363.9226494769
2026-02-09,139202.63249266168
2026-02-10,140644.74285948297
2026-02-11,139872.41186618406
2026-02-12,139681.84295749266
2026-02-13,139325.70148562986
2026-02-17,137669.97599174854
2026-02-18,137230.64168693896
2026-02-19,137634.5498595464
2026-02-20,137889.64728691455
2026-02-23,138307.72922661182
2026-02-24,138555.74253227588
2026-02-25,138343.1608824956
2026-02-26,135756.23814714063
2026-02-27,136372.76105642554
2026-03-02,136372.76105642554
2026-03-03,136372.76105642554
2026-03-04,136372.76105642554
2026-03-05,136372.76105642554
2026-03-06,136372.76105642554
2026-03-09,137274.91134089796
2026-03-10,137868.4315130171
2026-03-11,138266.09749812452
2026-03-12,137518.25789088575
2026-03-13,136906.9332067427
2026-03-16,136117.54518336622
2026-03-17,135969.16514033644
2026-03-18,133648.02829103128
2026-03-19,133648.02829103128
2026-03-20,133648.02829103128
2026-03-23,133648.02829103128
2026-03-24,133648.02829103128
2026-03-25,133648.02829103128
2026-03-26,133648.02829103128
2026-03-27,133648.02829103128
2026-03-30,133648.02829103128
2026-03-31,133648.02829103128
2026-04-01,133730.46113459792
2026-04-02,133936.55329768386
2026-04-06,133648.02638117995
2026-04-07,134293.77232234206
2026-04-08,134637.25926081862
2026-04-09,136120.76317154616
2026-04-10,133499.18196427077
2026-04-13,132292.0559358751
2026-04-14,132100.21731282823
2026-04-15,130461.35101033801
2026-04-16,132145.19967366807
2026-04-17,134443.9532747423
2026-04-20,135249.28311847534
2026-04-21,134378.87406085816
